,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
336,Detroit Pistons,2013,regular,25,2013-12-15,0,Portland Trail Blazers,OT
337,Detroit Pistons,2013,regular,26,2013-12-16,1,Indiana Pacers,
338,Detroit Pistons,2013,regular,27,2013-12-18,1,Boston Celtics,
339,Detroit Pistons,2013,regular,28,2013-12-20,0,Charlotte Bobcats,
340,Detroit Pistons,2013,regular,29,2013-12-21,0,Houston Rockets,
341,Detroit Pistons,2013,regular,30,2013-12-23,1,Cleveland Cavaliers,
342,Detroit Pistons,2013,regular,31,2013-12-27,1,Orlando Magic,
343,Detroit Pistons,2013,regular,32,2013-12-28,1,Washington Wizards,
344,Detroit Pistons,2013,regular,33,2013-12-30,0,Washington Wizards,
345,Detroit Pistons,2013,regular,34,2014-01-05,0,Memphis Grizzlies,
346,Detroit Pistons,2013,regular,35,2014-01-07,1,New York Knicks,
347,Detroit Pistons,2013,regular,36,2014-01-08,1,Toronto Raptors,
348,Detroit Pistons,2013,regular,37,2014-01-10,1,Philadelphia 76ers,
349,Detroit Pistons,2013,regular,38,2014-01-11,0,Phoenix Suns,
350,Detroit Pistons,2013,regular,39,2014-01-17,0,Utah Jazz,
351,Detroit Pistons,2013,regular,40,2014-01-18,1,Washington Wizards,
352,Detroit Pistons,2013,regular,41,2014-01-20,0,Los Angeles Clippers,
353,Detroit Pistons,2013,regular,42,2014-01-22,1,Milwaukee Bucks,
354,Detroit Pistons,2013,regular,43,2014-01-24,0,New Orleans Pelicans,
355,Detroit Pistons,2013,regular,44,2014-01-26,1,Dallas Mavericks,
