,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
285,Charlotte Hornets,2017,regular,33,2017-12-23,0,Milwaukee Bucks,
286,Charlotte Hornets,2017,regular,34,2017-12-27,0,Boston Celtics,
287,Charlotte Hornets,2017,regular,35,2017-12-29,1,Golden State Warriors,
288,Charlotte Hornets,2017,regular,36,2017-12-31,1,Los Angeles Clippers,
289,Charlotte Hornets,2017,regular,37,2018-01-02,1,Sacramento Kings,
290,Charlotte Hornets,2017,regular,38,2018-01-05,1,Los Angeles Lakers,
291,Charlotte Hornets,2017,regular,39,2018-01-10,0,Dallas Mavericks,
292,Charlotte Hornets,2017,regular,40,2018-01-12,0,Utah Jazz,
293,Charlotte Hornets,2017,regular,41,2018-01-13,0,Oklahoma City Thunder,
294,Charlotte Hornets,2017,regular,42,2018-01-15,1,Detroit Pistons,
295,Charlotte Hornets,2017,regular,43,2018-01-17,0,Washington Wizards,
296,Charlotte Hornets,2017,regular,44,2018-01-20,0,Miami Heat,
297,Charlotte Hornets,2017,regular,45,2018-01-22,0,Sacramento Kings,
298,Charlotte Hornets,2017,regular,46,2018-01-24,0,New Orleans Pelicans,
299,Charlotte Hornets,2017,regular,47,2018-01-26,0,Atlanta Hawks,
300,Charlotte Hornets,2017,regular,48,2018-01-27,1,Miami Heat,
301,Charlotte Hornets,2017,regular,49,2018-01-29,1,Indiana Pacers,
302,Charlotte Hornets,2017,regular,50,2018-01-31,1,Atlanta Hawks,
303,Charlotte Hornets,2017,regular,51,2018-02-02,0,Indiana Pacers,
304,Charlotte Hornets,2017,regular,52,2018-02-04,1,Phoenix Suns,
305,Charlotte Hornets,2017,regular,53,2018-02-05,1,Denver Nuggets,
306,Charlotte Hornets,2017,regular,54,2018-02-08,1,Portland Trail Blazers,OT
307,Charlotte Hornets,2017,regular,55,2018-02-09,1,Utah Jazz,
308,Charlotte Hornets,2017,regular,56,2018-02-11,0,Toronto Raptors,
309,Charlotte Hornets,2017,regular,57,2018-02-14,1,Orlando Magic,
310,Charlotte Hornets,2017,regular,58,2018-02-22,0,Brooklyn Nets,
311,Charlotte Hornets,2017,regular,59,2018-02-23,1,Washington Wizards,
312,Charlotte Hornets,2017,regular,60,2018-02-25,0,Detroit Pistons,
313,Charlotte Hornets,2017,regular,61,2018-02-27,0,Chicago Bulls,
314,Charlotte Hornets,2017,regular,62,2018-02-28,1,Boston Celtics,
315,Charlotte Hornets,2017,regular,63,2018-03-02,1,Philadelphia 76ers,
316,Charlotte Hornets,2017,regular,64,2018-03-04,1,Toronto Raptors,
317,Charlotte Hornets,2017,regular,65,2018-03-06,0,Philadelphia 76ers,
318,Charlotte Hornets,2017,regular,66,2018-03-08,0,Brooklyn Nets,
